20070427,25.6759,25.745,25.5378,25.745,34151
20070430,25.6266,25.6463,25.2812,25.37,12160
20070501,25.3306,25.4391,25.0148,25.3602,16518
20070502,25.4095,25.745,25.4095,25.6266,33948
20070503,25.6562,25.6661,25.5181,25.5378,45197
20070504,25.6562,25.7351,25.4095,25.4194,38914
20070507,25.5575,25.597,25.5181,25.5279,6485
20070508,25.4292,25.5674,25.2911,25.4095,9728
20070509,25.3898,25.4687,25.2812,25.4194,18849
20070510,25.3207,25.3207,24.8865,24.8964,37191
20070511,24.8865,25.2023,24.8865,25.2023,13680
20070514,25.2714,25.3404,25.1825,25.2023,13275
20070515,25.1431,25.3207,24.9359,24.9359,15201
20070516,24.8964,25.0148,24.7681,25.0148,18241
20070517,25.0049,25.0049,24.7385,24.7385,14288
20070518,24.7582,24.9062,24.6694,24.8766,20774
20070521,24.8076,25.0839,24.8076,24.9753,26551
20070522,25.0345,25.222,25.0148,25.1628,9323
20070523,25.1628,25.3207,25.1431,25.2121,16518
20070524,25.2121,25.2121,24.778,24.778,11350
20070525,24.9359,25.0247,24.8076,24.9753,23814
20070529,25.0444,25.222,25.0148,25.1628,15099
20070530,25.2121,25.2615,25.1332,25.2023,8816
20070531,25.3898,25.4095,25.2714,25.3207,40029
20070601,25.4884,25.5674,25.3996,25.449,52392
20070604,25.37,25.5378,25.1628,25.1825,34455
20070605,25.3108,25.3108,25.0543,25.1431,56041
20070606,25.0444,25.0444,24.7977,24.8076,35367
20070607,24.6694,24.6694,24.0675,24.0675,44994
20070608,24.028,24.3635,24.028,24.3043,13174
20070611,24.3734,24.4622,24.3241,24.3734,10843
20070612,24.2648,24.2747,24.0675,24.107,9424
20070613,24.1662,24.5017,24.107,24.5017,9323
20070614,24.5905,24.6892,24.5313,24.5313,11350
20070615,24.9161,24.9556,24.7878,24.8076,26855
20070618,24.7188,24.7188,24.5905,24.6497,6384
20070619,24.5806,24.6398,24.5115,24.63,20268
20070620,24.4918,24.5313,24.176,24.176,12464
20070621,24.0774,24.2254,23.9885,24.1563,36178
20070622,24.1859,24.2846,23.6432,23.7123,49453
20070625,23.6925,23.8307,23.3965,23.4557,27260
20070626,23.5938,23.6826,23.4359,23.505,51075
20070627,23.3965,24.0379,23.3965,24.0379,8613
20070628,24.1267,24.176,24.028,24.0971,49251
20070629,24.1366,24.1563,23.7517,23.8603,11046
20070702,24.0379,24.176,24.028,24.176,4154
20070703,24.1662,24.1958,24.0774,24.1267,34759
20070705,24.028,24.2155,23.9688,24.1859,16822
20070706,24.0379,24.0774,23.9293,24.0774,17227
20070709,24.0872,24.1168,24.0083,24.0576,9019
20070710,23.8701,24.0181,23.8109,23.8405,8208
20070711,23.8208,23.9885,23.7517,23.9885,14491
20070712,24.0083,24.5707,23.9293,24.3142,293582
20070713,24.1859,24.403,24.1662,24.403,17126
20070716,24.2747,24.2846,24.176,24.2155,8107
